"67-24408557","צריכה","08/08/2025","07:30",.033,0
"67-24408557","צריכה","08/08/2025","07:45",.048,0
"67-24408557","צריכה","08/08/2025","08:00",.072,0
"67-24408557","צריכה","08/08/2025","08:15",.096,0
"67-24408557","צריכה","08/08/2025","08:30",.126,0
"67-24408557","צריכה","08/08/2025","08:45",.101,0
"67-24408557","צריכה","08/08/2025","09:00",.046,0
"67-24408557","צריכה","08/08/2025","09:15",.041,0
"67-24408557","צריכה","08/08/2025","09:30",.044,0
"67-24408557","צריכה","08/08/2025","09:45",.042,0
"67-24408557","צריכה","08/08/2025","10:00",.385,0
"67-24408557","צריכה","08/08/2025","10:15",.637,0
"67-24408557","צריכה","08/08/2025","10:30",.949,0
"67-24408557","צריכה","08/08/2025","10:45",.608,0
"67-24408557","צריכה","08/08/2025","11:00",.419,0
"67-24408557","צריכה","08/08/2025","11:15",.227,0
"67-24408557","צריכה","08/08/2025","11:30",.119,0
"67-24408557","צריכה","08/08/2025","11:45",.144,0
"67-24408557","צריכה","08/08/2025","12:00",.099,0
"67-24408557","צריכה","08/08/2025","12:15",.122,0
"67-24408557","צריכה","08/08/2025","12:30",.122,0
"67-24408557","צריכה","08/08/2025","12:45",.098,0
"67-24408557","צריכה","08/08/2025","13:00",.136,0
"67-24408557","צריכה","08/08/2025","13:15",.093,0
"67-24408557","צריכה","08/08/2025","13:30",.12,0
"67-24408557","צריכה","08/08/2025","13:45",.088,0
"67-24408557","צריכה","08/08/2025","14:00",.591,0
"67-24408557","צריכה","08/08/2025","14:15",.873,0
"67-24408557","צריכה","08/08/2025","14:30",.559,0
"67-24408557","צריכה","08/08/2025","14:45",.365,0
"67-24408557","צריכה","08/08/2025","15:00",.462,0
"67-24408557","צריכה","08/08/2025","15:15",.649,0
"67-24408557","צריכה","08/08/2025","15:30",.486,0
"67-24408557","צריכה","08/08/2025","15:45",.224,0
"67-24408557","צריכה","08/08/2025","16:00",.134,0
"67-24408557","צריכה","08/08/2025","16:15",.153,0
"67-24408557","צריכה","08/08/2025","16:30",.113,0
"67-24408557","צריכה","08/08/2025","16:45",.061,0
"67-24408557","צריכה","08/08/2025","17:00",.021,0
"67-24408557","צריכה","08/08/2025","17:15",.022,0
"67-24408557","צריכה","08/08/2025","17:30",.022,0
"67-24408557","צריכה","08/08/2025","17:45",.021,0
"67-24408557","צריכה","08/08/2025","18:00",.303,0
"67-24408557","צריכה","08/08/2025","18:15",.771,0
"67-24408557","צריכה","08/08/2025","18:30",.631,0
"67-24408557","צריכה","08/08/2025","18:45",.562,0
"67-24408557","צריכה","08/08/2025","19:00",.63,0
"67-24408557","צריכה","08/08/2025","19:15",.59,0
"67-24408557","צריכה","08/08/2025","19:30",.508,0
"67-24408557","צריכה","08/08/2025","19:45",.493,0
"67-24408557","צריכה","08/08/2025","20:00",.45,0
"67-24408557","צריכה","08/08/2025","20:15",.456,0
"67-24408557","צריכה","08/08/2025","20:30",.468,0
"67-24408557","צריכה","08/08/2025","20:45",.487,0
"67-24408557","צריכה","08/08/2025","21:00",.443,0
"67-24408557","צריכה","08/08/2025","21:15",.479,0
"67-24408557","צריכה","08/08/2025","21:30",.484,0
"67-24408557","צריכה","08/08/2025","21:45",.454,0
"67-24408557","צריכה","08/08/2025","22:00",.467,0
"67-24408557","צריכה","08/08/2025","22:15",.456,0
"67-24408557","צריכה","08/08/2025","22:30",.361,0
"67-24408557","צריכה","08/08/2025","22:45",.321,0
"67-24408557","צריכה","08/08/2025","23:00",.31,0
"67-24408557","צריכה","08/08/2025","23:15",.217,0
"67-24408557","צריכה","08/08/2025","23:30",.233,0
"67-24408557","צריכה","08/08/2025","23:45",.236,0
"67-24408557","צריכה","09/08/2025","00:00",.224,0
"67-24408557","צריכה","09/08/2025","00:15",.197,0
"67-24408557","צריכה","09/08/2025","00:30",.224,0
"67-24408557","צריכה","09/08/2025","00:45",.217,0
"67-24408557","צריכה","09/08/2025","01:00",.199,0
"67-24408557","צריכה","09/08/2025","01:15",.217,0
"67-24408557","צריכה","09/08/2025","01:30",.216,0
"67-24408557","צריכה","09/08/2025","01:45",.187,0
"67-24408557","צריכה","09/08/2025","02:00",.219,0
"67-24408557","צריכה","09/08/2025","02:15",.212,0
"67-24408557","צריכה","09/08/2025","02:30",.197,0
"67-24408557","צריכה","09/08/2025","02:45",.208,0
"67-24408557","צריכה","09/08/2025","03:00",.214,0
"67-24408557","צריכה","09/08/2025","03:15",.217,0
"67-24408557","צריכה","09/08/2025","03:30",.214,0
"67-24408557","צריכה","09/08/2025","03:45",.189,0
"67-24408557","צריכה","09/08/2025","04:00",.201,0
"67-24408557","צריכה","09/08/2025","04:15",.185,0
"67-24408557","צריכה","09/08/2025","04:30",.212,0
"67-24408557","צריכה","09/08/2025","04:45",.188,0
"67-24408557","צריכה","09/08/2025","05:00",.178,0
"67-24408557","צריכה","09/08/2025","05:15",.205,0
"67-24408557","צריכה","09/08/2025","05:30",.169,0
"67-24408557","צריכה","09/08/2025","05:45",.198,0
"67-24408557","צריכה","09/08/2025","06:00",.17,0
"67-24408557","צריכה","09/08/2025","06:15",.188,0
"67-24408557","צריכה","09/08/2025","06:30",.179,0
"67-24408557","צריכה","09/08/2025","06:45",.19,0
"67-24408557","צריכה","09/08/2025","07:00",.182,0
"67-24408557","צריכה","09/08/2025","07:15",.177,0
"67-24408557","צריכה","09/08/2025","07:30",.266,0
"67-24408557","צריכה","09/08/2025","07:45",.286,0
"67-24408557","צריכה","09/08/2025","08:00",.256,0
"67-24408557","צריכה","09/08/2025","08:15",.256,0
"67-24408557","צריכה","09/08/2025","08:30",.258,0
"67-24408557","צריכה","09/08/2025","08:45",.257,0
"67-24408557","צריכה","09/08/2025","09:00",.252,0
"67-24408557","צריכה","09/08/2025","09:15",.256,0
"67-24408557","צריכה","09/08/2025","09:30",.299,0
"67-24408557","צריכה","09/08/2025","09:45",.385,0
"67-24408557","צריכה","09/08/2025","10:00",.421,0
"67-24408557","צריכה","09/08/2025","10:15",.43,0
"67-24408557","צריכה","09/08/2025","10:30",.368,0
"67-24408557","צריכה","09/08/2025","10:45",.362,0
"67-24408557","צריכה","09/08/2025","11:00",.371,0
"67-24408557","צריכה","09/08/2025","11:15",.389,0
"67-24408557","צריכה","09/08/2025","11:30",.416,0
"67-24408557","צריכה","09/08/2025","11:45",.488,0
"67-24408557","צריכה","09/08/2025","12:00",.481,0
"67-24408557","צריכה","09/08/2025","12:15",.425,0
"67-24408557","צריכה","09/08/2025","12:30",.412,0
"67-24408557","צריכה","09/08/2025","12:45",.369,0
"67-24408557","צריכה","09/08/2025","13:00",.385,0
"67-24408557","צריכה","09/08/2025","13:15",.387,0
"67-24408557","צריכה","09/08/2025","13:30",.405,0
"67-24408557","צריכה","09/08/2025","13:45",.365,0
"67-24408557","צריכה","09/08/2025","14:00",.396,0
"67-24408557","צריכה","09/08/2025","14:15",.438,0
"67-24408557","צריכה","09/08/2025","14:30",.427,0
"67-24408557","צריכה","09/08/2025","14:45",.447,0
"67-24408557","צריכה","09/08/2025","15:00",.372,0
"67-24408557","צריכה","09/08/2025","15:15",.366,0
"67-24408557","צריכה","09/08/2025","15:30",.355,0
"67-24408557","צריכה","09/08/2025","15:45",.371,0
"67-24408557","צריכה","09/08/2025","16:00",.379,0
"67-24408557","צריכה","09/08/2025","16:15",.409,0
"67-24408557","צריכה","09/08/2025","16:30",.402,0
"67-24408557","צריכה","09/08/2025","16:45",.386,0
"67-24408557","צריכה","09/08/2025","17:00",.437,0
"67-24408557","צריכה","09/08/2025","17:15",.49,0
"67-24408557","צריכה","09/08/2025","17:30",.409,0
"67-24408557","צריכה","09/08/2025","17:45",.313,0
"67-24408557","צריכה","09/08/2025","18:00",.306,0
"67-24408557","צריכה","09/08/2025","18:15",.339,0
"67-24408557","צריכה","09/08/2025","18:30",.399,0
"67-24408557","צריכה","09/08/2025","18:45",.378,0
"67-24408557","צריכה","09/08/2025","19:00",.379,0
"67-24408557","צריכה","09/08/2025","19:15",.37,0
"67-24408557","צריכה","09/08/2025","19:30",.373,0
"67-24408557","צריכה","09/08/2025","19:45",.367,0
"67-24408557","צריכה","09/08/2025","20:00",.36,0
"67-24408557","צריכה","09/08/2025","20:15",.347,0
"67-24408557","צריכה","09/08/2025","20:30",.345,0
"67-24408557","צריכה","09/08/2025","20:45",.292,0
"67-24408557","צריכה","09/08/2025","21:00",.266,0
"67-24408557","צריכה","09/08/2025","21:15",.311,0
"67-24408557","צריכה","09/08/2025","21:30",.377,0
"67-24408557","צריכה","09/08/2025","21:45",.493,0
"67-24408557","צריכה","09/08/2025","22:00",.379,0
"67-24408557","צריכה","09/08/2025","22:15",1.016,0
"67-24408557","צריכה","09/08/2025","22:30",.919,0
"67-24408557","צריכה","09/08/2025","22:45",.931,0
"67-24408557","צריכה","09/08/2025","23:00",.978,0
"67-24408557","צריכה","09/08/2025","23:15",.592,0
"67-24408557","צריכה","09/08/2025","23:30",.341,0
"67-24408557","צריכה","09/08/2025","23:45",.161,0
"67-24408557","צריכה","10/08/2025","00:00",.148,0
"67-24408557","צריכה","10/08/2025","00:15",.152,0
"67-24408557","צריכה","10/08/2025","00:30",.168,0
"67-24408557","צריכה","10/08/2025","00:45",.162,0
"67-24408557","צריכה","10/08/2025","01:00",.147,0
"67-24408557","צריכה","10/08/2025","01:15",.157,0
"67-24408557","צריכה","10/08/2025","01:30",.156,0
"67-24408557","צריכה","10/08/2025","01:45",.14,0
"67-24408557","צריכה","10/08/2025","02:00",.146,0
"67-24408557","צריכה","10/08/2025","02:15",.156,0
"67-24408557","צריכה","10/08/2025","02:30",.126,0
"67-24408557","צריכה","10/08/2025","02:45",.134,0
"67-24408557","צריכה","10/08/2025","03:00",.145,0
"67-24408557","צריכה","10/08/2025","03:15",.138,0
"67-24408557","צריכה","10/08/2025","03:30",.121,0
"67-24408557","צריכה","10/08/2025","03:45",.133,0
"67-24408557","צריכה","10/08/2025","04:00",.143,0
"67-24408557","צריכה","10/08/2025","04:15",.121,0
"67-24408557","צריכה","10/08/2025","04:30",.127,0
"67-24408557","צריכה","10/08/2025","04:45",.139,0
"67-24408557","צריכה","10/08/2025","05:00",.13,0
"67-24408557","צריכה","10/08/2025","05:15",.113,0
"67-24408557","צריכה","10/08/2025","05:30",.115,0
"67-24408557","צריכה","10/08/2025","05:45",.135,0
"67-24408557","צריכה","10/08/2025","06:00",.129,0
"67-24408557","צריכה","10/08/2025","06:15",.19,0
"67-24408557","צריכה","10/08/2025","06:30",.213,0
"67-24408557","צריכה","10/08/2025","06:45",.098,0
"67-24408557","צריכה","10/08/2025","07:00",.031,0
"67-24408557","צריכה","10/08/2025","07:15",.059,0
"67-24408557","צריכה","10/08/2025","07:30",.051,0
"67-24408557","צריכה","10/08/2025","07:45",.05,0
"67-24408557","צריכה","10/08/2025","08:00",.043,0
"67-24408557","צריכה","10/08/2025","08:15",.04,0
"67-24408557","צריכה","10/08/2025","08:30",.042,0
"67-24408557","צריכה","10/08/2025","08:45",.04,0
"67-24408557","צריכה","10/08/2025","09:00",.041,0
"67-24408557","צריכה","10/08/2025","09:15",.039,0
"67-24408557","צריכה","10/08/2025","09:30",.041,0
"67-24408557","צריכה","10/08/2025","09:45",.12,0
"67-24408557","צריכה","10/08/2025","10:00",.045,0
"67-24408557","צריכה","10/08/2025","10:15",.028,0
"67-24408557","צריכה","10/08/2025","10:30",.022,0
"67-24408557","צריכה","10/08/2025","10:45",.016,0
"67-24408557","צריכה","10/08/2025","11:00",.017,0
"67-24408557","צריכה","10/08/2025","11:15",.015,0
"67-24408557","צריכה","10/08/2025","11:30",.014,0
"67-24408557","צריכה","10/08/2025","11:45",.015,0
"67-24408557","צריכה","10/08/2025","12:00",.013,0
"67-24408557","צריכה","10/08/2025","12:15",.013,0
"67-24408557","צריכה","10/08/2025","12:30",.013,0
"67-24408557","צריכה","10/08/2025","12:45",.012,0
"67-24408557","צריכה","10/08/2025","13:00",.013,0
"67-24408557","צריכה","10/08/2025","13:15",.012,0
"67-24408557","צריכה","10/08/2025","13:30",.012,0
"67-24408557","צריכה","10/08/2025","13:45",.012,0
"67-24408557","צריכה","10/08/2025","14:00",.012,0
"67-24408557","צריכה","10/08/2025","14:15",.012,0
"67-24408557","צריכה","10/08/2025","14:30",.012,0
"67-24408557","צריכה","10/08/2025","14:45",.013,0
"67-24408557","צריכה","10/08/2025","15:00",.012,0
"67-24408557","צריכה","10/08/2025","15:15",.012,0
"67-24408557","צריכה","10/08/2025","15:30",.012,0
"67-24408557","צריכה","10/08/2025","15:45",.012,0
"67-24408557","צריכה","10/08/2025","16:00",.012,0
"67-24408557","צריכה","10/08/2025","16:15",.012,0
"67-24408557","צריכה","10/08/2025","16:30",.012,0
"67-24408557","צריכה","10/08/2025","16:45",.012,0
"67-24408557","צריכה","10/08/2025","17:00",.012,0
"67-24408557","צריכה","10/08/2025","17:15",.011,0
"67-24408557","צריכה","10/08/2025","17:30",.012,0
"67-24408557","צריכה","10/08/2025","17:45",.012,0
"67-24408557","צריכה","10/08/2025","18:00",.012,0
"67-24408557","צריכה","10/08/2025","18:15",.012,0
"67-24408557","צריכה","10/08/2025","18:30",.012,0
"67-24408557","צריכה","10/08/2025","18:45",.012,0
"67-24408557","צריכה","10/08/2025","19:00",.012,0
"67-24408557","צריכה","10/08/2025","19:15",.012,0
"67-24408557","צריכה","10/08/2025","19:30",.012,0
"67-24408557","צריכה","10/08/2025","19:45",.012,0
"67-24408557","צריכה","10/08/2025","20:00",.012,0
"67-24408557","צריכה","10/08/2025","20:15",.011,0
"67-24408557","צריכה","10/08/2025","20:30",.012,0
"67-24408557","צריכה","10/08/2025","20:45",.012,0
"67-24408557","צריכה","10/08/2025","21:00",.012,0
"67-24408557","צריכה","10/08/2025","21:15",.011,0
"67-24408557","צריכה","10/08/2025","21:30",.012,0
"67-24408557","צריכה","10/08/2025","21:45",.012,0
"67-24408557","צריכה","10/08/2025","22:00",.011,0
"67-24408557","צריכה","10/08/2025","22:15",.012,0
"67-24408557","צריכה","10/08/2025","22:30",.012,0
"67-24408557","צריכה","10/08/2025","22:45",.011,0
"67-24408557","צריכה","10/08/2025","23:00",.012,0
"67-24408557","צריכה","10/08/2025","23:15",.011,0
"67-24408557","צריכה","10/08/2025","23:30",.012,0
"67-24408557","צריכה","10/08/2025","23:45",.012,0
"67-24408557","צריכה","11/08/2025","00:00",.011,0
"67-24408557","צריכה","11/08/2025","00:15",.012,0
"67-24408557","צריכה","11/08/2025","00:30",.012,0
"67-24408557","צריכה","11/08/2025","00:45",.011,0
"67-24408557","צריכה","11/08/2025","01:00",.012,0
"67-24408557","צריכה","11/08/2025","01:15",.012,0
"67-24408557","צריכה","11/08/2025","01:30",.013,0
"67-24408557","צריכה","11/08/2025","01:45",.006,0
"67-24408557","צריכה","11/08/2025","02:00",.004,0
"67-24408557","צריכה","11/08/2025","02:15",.013,0
"67-24408557","צריכה","11/08/2025","02:30",.013,0
"67-24408557","צריכה","11/08/2025","02:45",.012,0
"67-24408557","צריכה","11/08/2025","03:00",.013,0
"67-24408557","צריכה","11/08/2025","03:15",.046,0
"67-24408557","צריכה","11/08/2025","03:30",.021,0
"67-24408557","צריכה","11/08/2025","03:45",.026,0
"67-24408557","צריכה","11/08/2025","04:00",.018,0
"67-24408557","צריכה","11/08/2025","04:15",.014,0
"67-24408557","צריכה","11/08/2025","04:30",.014,0
"67-24408557","צריכה","11/08/2025","04:45",.013,0
"67-24408557","צריכה","11/08/2025","05:00",.012,0
"67-24408557","צריכה","11/08/2025","05:15",.012,0
"67-24408557","צריכה","11/08/2025","05:30",.012,0
"67-24408557","צריכה","11/08/2025","05:45",.012,0
"67-24408557","צריכה","11/08/2025","06:00",.012,0
"67-24408557","צריכה","11/08/2025","06:15",.012,0
"67-24408557","צריכה","11/08/2025","06:30",.012,0
"67-24408557","צריכה","11/08/2025","06:45",.011,0
"67-24408557","צריכה","11/08/2025","07:00",.012,0
"67-24408557","צריכה","11/08/2025","07:15",.012,0
"67-24408557","צריכה","11/08/2025","07:30",.012,0
"67-24408557","צריכה","11/08/2025","07:45",.012,0
"67-24408557","צריכה","11/08/2025","08:00",.011,0
"67-24408557","צריכה","11/08/2025","08:15",.012,0
"67-24408557","צריכה","11/08/2025","08:30",.012,0
"67-24408557","צריכה","11/08/2025","08:45",.011,0
"67-24408557","צריכה","11/08/2025","09:00",.012,0
"67-24408557","צריכה","11/08/2025","09:15",.012,0
"67-24408557","צריכה","11/08/2025","09:30",.011,0
"67-24408557","צריכה","11/08/2025","09:45",.012,0
"67-24408557","צריכה","11/08/2025","10:00",.011,0
"67-24408557","צריכה","11/08/2025","10:15",.012,0
"67-24408557","צריכה","11/08/2025","10:30",.012,0
"67-24408557","צריכה","11/08/2025","10:45",.011,0
"67-24408557","צריכה","11/08/2025","11:00",.012,0
"67-24408557","צריכה","11/08/2025","11:15",.012,0
"67-24408557","צריכה","11/08/2025","11:30",.011,0
"67-24408557","צריכה","11/08/2025","11:45",.012,0
"67-24408557","צריכה","11/08/2025","12:00",.012,0
"67-24408557","צריכה","11/08/2025","12:15",.012,0
"67-24408557","צריכה","11/08/2025","12:30",.011,0
"67-24408557","צריכה","11/08/2025","12:45",.012,0
"67-24408557","צריכה","11/08/2025","13:00",.012,0
"67-24408557","צריכה","11/08/2025","13:15",.011,0
"67-24408557","צריכה","11/08/2025","13:30",.012,0
"67-24408557","צריכה","11/08/2025","13:45",.011,0
"67-24408557","צריכה","11/08/2025","14:00",.012,0
"67-24408557","צריכה","11/08/2025","14:15",.012,0
"67-24408557","צריכה","11/08/2025","14:30",.011,0
"67-24408557","צריכה","11/08/2025","14:45",.012,0
"67-24408557","צריכה","11/08/2025","15:00",.011,0
"67-24408557","צריכה","11/08/2025","15:15",.012,0
"67-24408557","צריכה","11/08/2025","15:30",.011,0
"67-24408557","צריכה","11/08/2025","15:45",.012,0
"67-24408557","צריכה","11/08/2025","16:00",.011,0
"67-24408557","צריכה","11/08/2025","16:15",.012,0
"67-24408557","צריכה","11/08/2025","16:30",.012,0
"67-24408557","צריכה","11/08/2025","16:45",.011,0
"67-24408557","צריכה","11/08/2025","17:00",.012,0
"67-24408557","צריכה","11/08/2025","17:15",.011,0
"67-24408557","צריכה","11/08/2025","17:30",.012,0
"67-24408557","צריכה","11/08/2025","17:45",.012,0
"67-24408557","צריכה","11/08/2025","18:00",.011,0
"67-24408557","צריכה","11/08/2025","18:15",.012,0
"67-24408557","צריכה","11/08/2025","18:30",.012,0
"67-24408557","צריכה","11/08/2025","18:45",.011,0
"67-24408557","צריכה","11/08/2025","19:00",.012,0
"67-24408557","צריכה","11/08/2025","19:15",.012,0
"67-24408557","צריכה","11/08/2025","19:30",.012,0
"67-24408557","צריכה","11/08/2025","19:45",.011,0
"67-24408557","צריכה","11/08/2025","20:00",.012,0
"67-24408557","צריכה","11/08/2025","20:15",.012,0
"67-24408557","צריכה","11/08/2025","20:30",.011,0
"67-24408557","צריכה","11/08/2025","20:45",.012,0
"67-24408557","צריכה","11/08/2025","21:00",.011,0
"67-24408557","צריכה","11/08/2025","21:15",.012,0
"67-24408557","צריכה","11/08/2025","21:30",.012,0
"67-24408557","צריכה","11/08/2025","21:45",.011,0
"67-24408557","צריכה","11/08/2025","22:00",.012,0
"67-24408557","צריכה","11/08/2025","22:15",.012,0
"67-24408557","צריכה","11/08/2025","22:30",.012,0
"67-24408557","צריכה","11/08/2025","22:45",.011,0
"67-24408557","צריכה","11/08/2025","23:00",.012,0
"67-24408557","צריכה","11/08/2025","23:15",.012,0
"67-24408557","צריכה","11/08/2025","23:30",.011,0
"67-24408557","צריכה","11/08/2025","23:45",.012,0
"67-24408557","צריכה","12/08/2025","00:00",.012,0
"67-24408557","צריכה","12/08/2025","00:15",.011,0
"67-24408557","צריכה","12/08/2025","00:30",.012,0
"67-24408557","צריכה","12/08/2025","00:45",.012,0
"67-24408557","צריכה","12/08/2025","01:00",.011,0
"67-24408557","צריכה","12/08/2025","01:15",.012,0
"67-24408557","צריכה","12/08/2025","01:30",.012,0
"67-24408557","צריכה","12/08/2025","01:45",.012,0
"67-24408557","צריכה","12/08/2025","02:00",.011,0
"67-24408557","צריכה","12/08/2025","02:15",.012,0
"67-24408557","צריכה","12/08/2025","02:30",.012,0
"67-24408557","צריכה","12/08/2025","02:45",.012,0
"67-24408557","צריכה","12/08/2025","03:00",.011,0
"67-24408557","צריכה","12/08/2025","03:15",.012,0
"67-24408557","צריכה","12/08/2025","03:30",.008,0
"67-24408557","צריכה","12/08/2025","03:45",.038,0
"67-24408557","צריכה","12/08/2025","04:00",.025,0
"67-24408557","צריכה","12/08/2025","04:15",.028,0
"67-24408557","צריכה","12/08/2025","04:30",.021,0
"67-24408557","צריכה","12/08/2025","04:45",.015,0
"67-24408557","צריכה","12/08/2025","05:00",.014,0
"67-24408557","צריכה","12/08/2025","05:15",.013,0
"67-24408557","צריכה","12/08/2025","05:30",.013,0
"67-24408557","צריכה","12/08/2025","05:45",.012,0
"67-24408557","צריכה","12/08/2025","06:00",.013,0
"67-24408557","צריכה","12/08/2025","06:15",.012,0
"67-24408557","צריכה","12/08/2025","06:30",.012,0
"67-24408557","צריכה","12/08/2025","06:45",.012,0
"67-24408557","צריכה","12/08/2025","07:00",.012,0
"67-24408557","צריכה","12/08/2025","07:15",.012,0
"67-24408557","צריכה","12/08/2025","07:30",.013,0
"67-24408557","צריכה","12/08/2025","07:45",.013,0
"67-24408557","צריכה","12/08/2025","08:00",.013,0
"67-24408557","צריכה","12/08/2025","08:15",.012,0
"67-24408557","צריכה","12/08/2025","08:30",.013,0
"67-24408557","צריכה","12/08/2025","08:45",.013,0
"67-24408557","צריכה","12/08/2025","09:00",.013,0
"67-24408557","צריכה","12/08/2025","09:15",.013,0
"67-24408557","צריכה","12/08/2025","09:30",.012,0
"67-24408557","צריכה","12/08/2025","09:45",.013,0
"67-24408557","צריכה","12/08/2025","10:00",.013,0
"67-24408557","צריכה","12/08/2025","10:15",.013,0
"67-24408557","צריכה","12/08/2025","10:30",.013,0
"67-24408557","צריכה","12/08/2025","10:45",.012,0
"67-24408557","צריכה","12/08/2025","11:00",.013,0
"67-24408557","צריכה","12/08/2025","11:15",.013,0
"67-24408557","צריכה","12/08/2025","11:30",.013,0
"67-24408557","צריכה","12/08/2025","11:45",.013,0
"67-24408557","צריכה","12/08/2025","12:00",.013,0
"67-24408557","צריכה","12/08/2025","12:15",.012,0
"67-24408557","צריכה","12/08/2025","12:30",.003,0
"67-24408557","צריכה","12/08/2025","12:45",.006,0
"67-24408557","צריכה","12/08/2025","13:00",.017,0
"67-24408557","צריכה","12/08/2025","13:15",.012,0
"67-24408557","צריכה","12/08/2025","13:30",.012,0
"67-24408557","צריכה","12/08/2025","13:45",.012,0
"67-24408557","צריכה","12/08/2025","14:00",.012,0
"67-24408557","צריכה","12/08/2025","14:15",.011,0
"67-24408557","צריכה","12/08/2025","14:30",.012,0
"67-24408557","צריכה","12/08/2025","14:45",.012,0
"67-24408557","צריכה","12/08/2025","15:00",.012,0
"67-24408557","צריכה","12/08/2025","15:15",.012,0
"67-24408557","צריכה","12/08/2025","15:30",.011,0
"67-24408557","צריכה","12/08/2025","15:45",.012,0
"67-24408557","צריכה","12/08/2025","16:00",.012,0
"67-24408557","צריכה","12/08/2025","16:15",.012,0
"67-24408557","צריכה","12/08/2025","16:30",.011,0
"67-24408557","צריכה","12/08/2025","16:45",.012,0
"67-24408557","צריכה","12/08/2025","17:00",.012,0
"67-24408557","צריכה","12/08/2025","17:15",.012,0
"67-24408557","צריכה","12/08/2025","17:30",.011,0
"67-24408557","צריכה","12/08/2025","17:45",.012,0
"67-24408557","צריכה","12/08/2025","18:00",.038,0
"67-24408557","צריכה","12/08/2025","18:15",.399,0
"67-24408557","צריכה","12/08/2025","18:30",.599,0
"67-24408557","צריכה","12/08/2025","18:45",.584,0
"67-24408557","צריכה","12/08/2025","19:00",.576,0
"67-24408557","צריכה","12/08/2025","19:15",.569,0
"67-24408557","צריכה","12/08/2025","19:30",.558,0
"67-24408557","צריכה","12/08/2025","19:45",.524,0
"67-24408557","צריכה","12/08/2025","20:00",.549,0
"67-24408557","צריכה","12/08/2025","20:15",.535,0
"67-24408557","צריכה","12/08/2025","20:30",.571,0
"67-24408557","צריכה","12/08/2025","20:45",.674,0
"67-24408557","צריכה","12/08/2025","21:00",.896,0
"67-24408557","צריכה","12/08/2025","21:15",.677,0
"67-24408557","צריכה","12/08/2025","21:30",.614,0
"67-24408557","צריכה","12/08/2025","21:45",.547,0
"67-24408557","צריכה","12/08/2025","22:00",.519,0
"67-24408557","צריכה","12/08/2025","22:15",.44,0
"67-24408557","צריכה","12/08/2025","22:30",.312,0
"67-24408557","צריכה","12/08/2025","22:45",.313,0
"67-24408557","צריכה","12/08/2025","23:00",.312,0
"67-24408557","צריכה","12/08/2025","23:15",.306,0
"67-24408557","צריכה","12/08/2025","23:30",.293,0
"67-24408557","צריכה","12/08/2025","23:45",.299,0
"67-24408557","צריכה","13/08/2025","00:00",.317,0
"67-24408557","צריכה","13/08/2025","00:15",.303,0
"67-24408557","צריכה","13/08/2025","00:30",.301,0
"67-24408557","צריכה","13/08/2025","00:45",.283,0
"67-24408557","צריכה","13/08/2025","01:00",.278,0
"67-24408557","צריכה","13/08/2025","01:15",.268,0
"67-24408557","צריכה","13/08/2025","01:30",.26,0
"67-24408557","צריכה","13/08/2025","01:45",.262,0
"67-24408557","צריכה","13/08/2025","02:00",.284,0
"67-24408557","צריכה","13/08/2025","02:15",.285,0
"67-24408557","צריכה","13/08/2025","02:30",.289,0
"67-24408557","צריכה","13/08/2025","02:45",.281,0
"67-24408557","צריכה","13/08/2025","03:00",.268,0
"67-24408557","צריכה","13/08/2025","03:15",.285,0
"67-24408557","צריכה","13/08/2025","03:30",.288,0
"67-24408557","צריכה","13/08/2025","03:45",.281,0
"67-24408557","צריכה","13/08/2025","04:00",.274,0
"67-24408557","צריכה","13/08/2025","04:15",.291,0
"67-24408557","צריכה","13/08/2025","04:30",.288,0
"67-24408557","צריכה","13/08/2025","04:45",.238,0
"67-24408557","צריכה","13/08/2025","05:00",.293,0
"67-24408557","צריכה","13/08/2025","05:15",.236,0
"67-24408557","צריכה","13/08/2025","05:30",.288,0
"67-24408557","צריכה","13/08/2025","05:45",.253,0
"67-24408557","צריכה","13/08/2025","06:00",.275,0
"67-24408557","צריכה","13/08/2025","06:15",.256,0
"67-24408557","צריכה","13/08/2025","06:30",.235,0
"67-24408557","צריכה","13/08/2025","06:45",.26,0
"67-24408557","צריכה","13/08/2025","07:00",.234,0
"67-24408557","צריכה","13/08/2025","07:15",.261,0
"67-24408557","צריכה","13/08/2025","07:30",.047,0
"67-24408557","צריכה","13/08/2025","07:45",.303,0
"67-24408557","צריכה","13/08/2025","08:00",.044,0
"67-24408557","צריכה","13/08/2025","08:15",.071,0
"67-24408557","צריכה","13/08/2025","08:30",.144,0
"67-24408557","צריכה","13/08/2025","08:45",.586,0
"67-24408557","צריכה","13/08/2025","09:00",.519,0
"67-24408557","צריכה","13/08/2025","09:15",.499,0
"67-24408557","צריכה","13/08/2025","09:30",.62,0
"67-24408557","צריכה","13/08/2025","09:45",.533,0
"67-24408557","צריכה","13/08/2025","10:00",.447,0
"67-24408557","צריכה","13/08/2025","10:15",.417,0
"67-24408557","צריכה","13/08/2025","10:30",.367,0
"67-24408557","צריכה","13/08/2025","10:45",.328,0
"67-24408557","צריכה","13/08/2025","11:00",.532,0
"67-24408557","צריכה","13/08/2025","11:15",.243,0
"67-24408557","צריכה","13/08/2025","11:30",.246,0
"67-24408557","צריכה","13/08/2025","11:45",.411,0
"67-24408557","צריכה","13/08/2025","12:00",.375,0
